Student_ID,OOP,DSA,DBMS,ASC,FP,SE,FLCD,OS,WEBDEV,PDP,Elective 1,Elective 2,Elective 3,Elective 1 Mark,Elective 2 Mark,Elective 3 Mark
SID20136794,76,67,58,71,95,47,97,50,60,68,SVV,CC,ML,43,45,72
SID20136796,57,68,100,87,81,54,44,86,63,66,SVV,CC,IOT,70,84,74
SID20136798,54,44,42,80,86,48,43,98,71,63,SVV,CS,ML,58,11,73
SID20136800,82,40,81,78,90,54,49,91,65,43,NLP,CS,ML,61,44,74
SID20136812,75,54,73,84,59,98,68,51,66,88,SVV,CC,IOT,42,74,65
SID20136814,43,67,51,49,95,96,68,89,73,81,SVV,CS,ML,78,53,96
SID20136871,46,46,94,87,76,73,41,67,84,26,AR_VR,CC,IOT,53,62,21
SID20136912,69,74,97,54,76,99,77,56,97,94,NLP,CS,IOT,65,72,71
SID20136916,85,94,43,56,92,77,56,48,94,61,AR_VR,CC,ML,45,54,71
SID20136918,84,46,42,76,87,77,98,53,55,62,SVV,CS,ML,74,29,68
SID20136940,97,49,66,71,48,70,76,53,60,86,NLP,CS,IOT,44,66,32
SID20136967,46,64,89,77,86,47,86,78,79,47,SVV,CS,ML,89,56,63
SID20137002,48,78,88,70,49,90,70,60,85,60,SVV,CS,IOT,62,62,10
SID20137021,45,98,77,97,62,81,27,50,76,44,AR_VR,CS,ML,66,55,73
SID20137026,79,95,100,91,97,62,100,78,92,92,NLP,CS,IOT,91,84,22
SID20137032,91,89,46,41,54,59,83,42,54,96,SVV,CS,ML,84,64,63
SID20137042,46,56,46,77,56,47,92,45,86,95,SVV,CC,IOT,88,17,81
SID20137092,92,51,91,86,83,52,98,45,77,76,NLP,CS,IOT,95,16,53
SID20137097,42,62,51,40,51,65,83,52,98,93,AR_VR,CS,IOT,97,96,20
SID20137137,84,98,79,47,84,49,90,46,47,54,AR_VR,CS,ML,84,38,37
SID20137140,70,99,46,69,43,55,56,57,47,60,AR_VR,CC,ML,46,17,74
SID20137174,67,54,91,65,80,91,92,68,72,55,SVV,CC,IOT,79,63,15
SID20137184,64,72,48,65,65,49,52,65,69,67,AR_VR,CS,ML,41,79,97
SID20137187,71,49,77,85,86,42,96,83,97,83,SVV,CC,ML,48,89,17
SID20137235,60,84,86,91,96,91,79,64,88,57,NLP,CC,IOT,70,53,23
SID20137236,73,28,72,44,62,49,90,60,99,59,NLP,CS,IOT,68,86,96
SID20137257,69,92,53,41,59,53,92,98,92,67,SVV,CC,ML,52,60,26
SID20137275,70,94,94,74,84,73,51,88,52,65,AR_VR,CS,IOT,95,38,77
SID20137312,73,48,84,65,49,77,71,60,88,77,AR_VR,CC,ML,47,59,21
SID20137336,45,92,71,96,94,80,63,95,68,94,AR_VR,CS,IOT,60,24,75
SID20137361,62,64,76,51,90,61,60,78,63,64,NLP,CS,ML,93,81,92
SID20137365,46,63,74,42,61,81,62,71,41,45,SVV,CC,ML,68,33,90
SID20137380,89,90,76,92,61,67,69,45,85,58,SVV,CC,IOT,63,43,31
SID20137385,100,45,91,99,75,98,52,59,100,57,NLP,CC,IOT,50,50,52
SID20137396,47,42,79,49,66,40,96,70,48,98,SVV,CC,IOT,73,11,20
SID20137398,45,70,83,53,49,95,90,95,42,78,AR_VR,CS,IOT,44,55,19
SID20137405,84,91,68,99,100,55,95,97,78,66,SVV,CC,IOT,92,56,40
SID20137424,95,56,80,79,86,69,41,49,77,92,SVV,CS,IOT,50,64,62
SID20137434,72,80,65,51,76,77,100,83,93,80,NLP,CS,IOT,52,61,47
SID20137438,78,63,76,54,66,48,80,67,95,76,SVV,CS,IOT,44,31,62
SID20137440,61,64,92,67,44,71,100,100,64,48,AR_VR,CC,ML,83,42,34
SID20137461,78,75,91,85,46,79,93,52,89,76,SVV,CC,IOT,44,96,50
SID20137467,40,46,41,55,86,45,87,99,84,100,NLP,CC,IOT,62,28,66
SID20137473,66,52,48,54,72,63,65,99,86,60,SVV,CS,IOT,54,44,45
SID20137547,50,53,41,96,91,76,50,96,63,92,AR_VR,CC,ML,98,63,83
SID20137561,99,55,61,75,96,48,51,88,86,61,SVV,CS,IOT,83,58,75
SID20137574,78,63,81,20,79,56,98,46,79,88,SVV,CS,IOT,46,55,46
SID20137601,84,66,54,47,61,64,71,86,61,56,NLP,CC,ML,69,82,46
SID20137639,62,90,95,77,74,90,74,42,91,46,SVV,CS,ML,68,40,23
SID20137649,75,52,53,40,100,65,54,63,76,93,SVV,CS,IOT,98,44,67
SID20137672,57,82,59,50,90,81,46,98,67,76,NLP,CC,ML,92,96,74
SID20137674,74,58,53,97,94,89,77,97,60,77,AR_VR,CC,IOT,55,74,53
SID20137718,69,71,64,41,41,46,69,43,99,41,AR_VR,CC,ML,93,93,53
SID20137763,80,92,75,69,87,91,77,48,62,78,SVV,CC,ML,49,100,31
SID20137797,85,73,82,47,83,50,41,66,42,50,AR_VR,CS,ML,99,31,66
SID20137809,51,86,40,46,81,42,65,46,67,95,SVV,CC,IOT,77,35,87
SID20137811,63,46,40,68,96,25,73,69,19,91,SVV,CS,ML,49,73,83
SID20137844,47,57,66,79,76,62,72,53,42,43,SVV,CS,IOT,49,34,39
SID20137865,96,94,83,51,56,60,56,44,53,46,NLP,CS,IOT,46,75,23
SID20137911,45,54,82,54,100,46,75,62,65,86,SVV,CC,IOT,83,80,54
SID20137917,73,50,79,63,76,55,87,58,77,58,AR_VR,CC,ML,40,59,28
SID20137928,52,54,90,79,42,47,69,49,95,61,SVV,CC,IOT,61,13,74
SID20137931,55,97,54,55,99,87,57,89,83,58,NLP,CC,IOT,51,75,63
SID20137973,45,61,90,62,80,60,74,99,45,75,NLP,CC,ML,43,70,88
SID20137981,91,67,94,68,67,71,55,50,82,58,AR_VR,CS,IOT,52,37,57
SID20137992,89,86,94,72,54,41,73,42,53,70,NLP,CC,IOT,42,54,70
SID20138021,64,91,87,42,61,98,21,87,46,61,SVV,CC,IOT,69,20,25
SID20138022,45,60,51,95,44,93,60,62,71,77,NLP,CS,ML,55,15,74
SID20138039,48,46,53,66,63,88,63,65,97,47,SVV,CC,ML,48,69,41
SID20138050,79,86,76,54,89,44,55,56,98,48,NLP,CS,ML,61,34,23
SID20138084,42,48,100,78,41,55,54,55,100,68,NLP,CC,IOT,61,12,51
SID20138091,87,40,40,40,41,81,58,41,78,42,SVV,CS,ML,78,32,69
SID20138108,92,89,84,85,52,80,56,54,63,53,NLP,CS,IOT,96,34,85
SID20138144,86,73,63,100,67,52,53,77,88,77,AR_VR,CS,IOT,50,54,15
SID20138150,62,49,64,71,52,46,95,55,73,48,AR_VR,CS,ML,47,70,79
SID20138175,84,71,83,68,55,54,55,65,69,81,SVV,CC,ML,75,70,30
SID20138176,88,65,74,65,67,79,45,44,53,41,AR_VR,CS,IOT,42,10,31
SID20138204,54,92,80,43,49,92,99,96,100,43,NLP,CS,ML,41,55,30
SID20138208,71,97,67,55,63,47,73,73,46,56,AR_VR,CS,ML,98,12,87
SID20138213,69,47,61,44,84,60,93,56,93,55,SVV,CC,ML,75,35,53
SID20138248,97,88,65,70,52,61,43,55,73,61,NLP,CC,ML,86,30,78
SID20138257,70,64,65,48,68,92,58,57,73,68,NLP,CC,IOT,66,19,98
SID20138292,81,71,27,46,59,84,100,58,98,67,SVV,CS,ML,96,88,65
SID20138311,74,62,82,84,60,46,95,75,49,95,SVV,CC,IOT,64,76,55
SID20138315,64,81,58,44,62,51,71,85,82,82,AR_VR,CC,ML,72,48,15
SID20138349,59,85,84,96,67,78,60,89,96,46,NLP,CS,ML,56,22,48
SID20138360,75,60,61,91,70,100,96,65,79,41,AR_VR,CC,IOT,85,32,35
SID20138428,82,87,94,47,93,43,94,99,53,63,SVV,CS,IOT,98,94,86
SID20138432,51,71,97,97,71,66,70,84,61,46,SVV,CS,ML,84,62,100
SID20138440,63,88,63,86,41,42,59,67,100,64,SVV,CS,IOT,55,94,70
SID20138442,67,84,57,90,83,72,49,61,45,99,NLP,CC,ML,78,90,83
SID20138449,53,46,70,86,75,94,73,72,46,60,NLP,CS,ML,75,96,24
SID20138450,74,89,76,55,60,77,67,56,43,90,NLP,CC,IOT,99,31,88
SID20138453,85,40,80,58,69,48,75,92,78,60,SVV,CC,IOT,84,44,49
SID20138475,21,65,41,97,100,50,47,96,58,24,NLP,CS,ML,100,32,15
SID20138486,46,51,98,50,56,81,56,54,85,65,NLP,CC,IOT,68,71,56
SID20138501,52,83,44,96,90,93,68,43,53,98,AR_VR,CS,ML,99,81,37
SID20138509,95,59,74,80,40,52,75,91,81,50,NLP,CC,ML,78,31,68
SID20138514,74,57,83,42,72,60,56,72,83,51,SVV,CS,ML,74,76,91
SID20138520,90,77,99,83,100,67,51,47,52,93,AR_VR,CS,ML,51,74,34
SID20138523,98,51,83,95,68,64,86,55,97,88,NLP,CS,ML,99,98,58
SID20138530,85,43,80,68,100,91,63,60,61,23,NLP,CS,ML,87,45,50
SID20138558,52,81,69,74,98,49,88,40,62,43,AR_VR,CC,IOT,90,41,16
SID20138574,51,69,46,70,69,83,44,64,41,49,SVV,CC,IOT,75,47,38
SID20138582,47,74,73,62,44,56,69,50,90,72,SVV,CC,ML,78,99,76
SID20138588,61,98,42,67,78,57,96,71,62,100,SVV,CC,ML,67,63,47
SID20138591,57,67,69,40,84,95,77,90,47,75,SVV,CS,IOT,95,37,27
SID20138594,40,91,56,96,44,46,49,95,100,45,SVV,CC,ML,59,66,92
SID20138640,53,80,55,53,54,82,90,95,57,49,SVV,CC,IOT,45,33,64
SID20138663,70,70,80,52,74,72,55,43,89,54,NLP,CS,IOT,50,68,31
SID20138683,73,96,94,98,60,80,75,78,74,89,SVV,CS,ML,54,34,94
SID20138692,44,57,51,21,60,76,99,74,77,67,NLP,CC,ML,100,76,60
SID20138696,63,40,94,93,54,94,54,82,76,81,AR_VR,CS,ML,42,26,50
SID20138744,99,79,86,62,68,99,76,54,63,83,SVV,CS,ML,87,16,16
SID20138791,55,60,60,53,54,44,68,45,92,54,SVV,CS,ML,57,66,61
SID20138829,92,90,58,54,52,82,51,40,73,57,NLP,CC,IOT,78,68,55
SID20138842,81,72,91,45,41,93,79,67,42,100,NLP,CC,ML,90,86,76
SID20138845,50,48,41,69,63,68,92,69,88,64,SVV,CC,ML,94,86,82
SID20138866,71,59,45,75,65,46,72,75,64,45,NLP,CC,IOT,68,43,34
SID20138867,44,56,60,46,78,76,90,46,96,56,NLP,CC,ML,43,40,79
SID20138886,81,86,93,70,75,40,69,91,60,53,AR_VR,CC,IOT,95,86,53
SID20138918,99,88,75,73,84,48,47,55,82,74,SVV,CS,IOT,47,44,21
SID20138923,66,63,69,67,69,58,82,83,82,93,SVV,CS,ML,57,17,49
SID20138945,42,86,89,66,97,55,48,98,99,45,NLP,CS,IOT,79,54,96
SID20138952,93,63,78,91,63,77,58,67,97,60,AR_VR,CC,ML,95,70,83
SID20138981,67,93,44,89,46,46,25,44,86,80,NLP,CS,ML,91,69,66
SID20138989,63,71,77,56,72,58,52,95,64,67,SVV,CS,ML,48,76,11
SID20138999,52,93,80,96,90,99,93,91,96,79,AR_VR,CS,IOT,90,61,83
SID20139009,45,100,50,76,49,68,57,89,92,44,SVV,CC,ML,95,20,74
SID20139010,49,93,22,95,59,48,99,73,63,66,NLP,CS,IOT,75,12,27
SID20139016,87,51,97,53,81,89,86,88,92,84,NLP,CS,ML,46,78,78
SID20139017,88,47,62,61,86,53,86,53,41,45,AR_VR,CC,IOT,51,47,74
SID20139023,69,47,100,62,45,22,72,28,86,42,NLP,CC,ML,55,33,19
SID20139028,92,55,65,77,68,49,71,55,77,84,NLP,CS,IOT,44,73,54
SID20139081,92,100,49,52,69,72,63,90,91,50,NLP,CC,ML,66,94,53
SID20139097,74,42,44,40,78,50,75,49,83,74,AR_VR,CC,IOT,84,22,70
SID20139101,64,81,68,77,86,58,46,99,44,46,SVV,CC,ML,73,85,77
SID20139106,51,70,66,85,72,55,100,55,96,77,SVV,CS,ML,86,78,73
SID20139134,60,100,78,48,87,74,90,84,48,99,NLP,CS,ML,58,76,49
SID20139148,40,52,87,61,92,43,76,72,80,60,AR_VR,CS,IOT,61,38,61
SID20139169,49,61,65,73,76,55,92,67,53,46,AR_VR,CC,IOT,72,99,37
SID20139174,72,45,43,68,87,78,82,64,70,48,SVV,CS,IOT,54,69,38
SID20139175,94,53,76,44,82,44,70,76,71,74,AR_VR,CC,ML,67,16,53
SID20139190,90,91,90,95,90,40,46,91,49,54,SVV,CS,ML,98,97,52
SID20139193,40,62,62,100,71,87,78,95,62,56,AR_VR,CS,IOT,55,54,86
SID20139236,90,52,72,98,48,95,87,85,87,88,NLP,CS,ML,51,79,70
SID20139243,92,49,81,64,53,53,52,62,74,68,SVV,CS,ML,90,25,99
SID20139260,100,54,97,60,46,69,63,92,65,56,NLP,CC,IOT,49,71,23
SID20139297,45,88,57,83,55,49,69,46,62,79,NLP,CS,ML,81,24,94
SID20139325,80,52,48,67,98,88,47,98,56,58,SVV,CC,ML,96,82,35
SID20139329,79,71,61,55,82,72,60,52,54,66,AR_VR,CS,ML,40,84,68
SID20139360,66,79,96,64,86,83,64,73,78,53,SVV,CS,IOT,58,84,28
SID20139373,91,98,42,41,97,50,96,79,64,43,NLP,CS,IOT,66,97,23
SID20139419,71,51,94,98,79,76,44,49,51,47,SVV,CS,IOT,70,92,93
SID20139425,80,83,54,88,42,100,56,61,58,83,NLP,CC,IOT,93,81,41
SID20139442,55,93,81,100,48,77,57,73,27,100,SVV,CC,IOT,43,16,96
SID20139467,74,41,57,45,52,80,58.1,59,80,93,NLP,CC,ML,61,53,78
SID20139520,81,54,82,86,93,83,41,86,72,44,SVV,CS,ML,76,35,44
SID20139546,72,59,43,61,97,96,64,65,78,41,AR_VR,CC,ML,94,90,62
SID20139569,75,48,97,68,87,97,40,61,69,85,NLP,CC,ML,48,62,59
SID20139578,91,75,79,87,82,78,98,42,58,49,NLP,CC,IOT,59,24,43
SID20139587,77,51,58,65,48,40,62,45,60,85,AR_VR,CC,ML,89,42,43
SID20139592,67,40,70,49,47,70,77,53,97,78,NLP,CS,IOT,75,82,32
SID20139595,69,44,43,44,42,50,76,63,70,78,NLP,CC,IOT,43,89,46
SID20139597,65,53,67,81,42,94,100,94,70,80,NLP,CC,ML,69,40,64
SID20139598,96,62,57,81,47,45,83,48,93,74,SVV,CS,ML,54,79,76
SID20139610,88,56,55,97,59,98,96,57,40,74,NLP,CS,ML,41,35,92
SID20139613,91,44,48,73,47,70,65,59,50,56,SVV,CC,IOT,98,22,80
SID20139616,87,91,98,73,42,43,51,68,92,77,NLP,CS,IOT,95,70,98
SID20139626,95,84,91,98,83,75,86,86,47,52,SVV,CS,ML,56,20,65
SID20139653,52,95,100,71,76,59,95,84,94,75,NLP,CS,IOT,99,23,53
SID20139656,60,63,61,51,46,92,99,53,79,95,NLP,CS,ML,67,46,24
SID20139670,66,99,58,69,54,80,88,100,62,62,SVV,CC,IOT,77,15,60
SID20139691,68,49,69,75,57,74,44,90,72,79,AR_VR,CC,IOT,57,21,42
SID20139695,44,67,50,75,74,95,80,93,75,74,NLP,CC,IOT,95,31,17
SID20139698,87,57,57,84,60,98,91,64,54,80,SVV,CC,ML,97,17,29
SID20139701,85,75,40,53,84,99,100,56,53,71,SVV,CC,IOT,97,60,29
SID20139718,71,60,93,40,50,72,76,61,86,53,AR_VR,CS,IOT,54,91,64
SID20139751,98,53,47,40,74,41,41,52,99,43,NLP,CS,IOT,70,12,33
SID20139754,46,69,75,62,78,79,72,62,41,99,AR_VR,CS,ML,85,76,48
SID20139763,51,46,54,95,86,94,91,47,76,81,NLP,CC,ML,46,31,25
SID20139776,66,89,59,89,73,76,73,43,48,44,AR_VR,CS,IOT,98,80,61
SID20139795,93,48,49,76,95,73,41,78,58,96,AR_VR,CS,IOT,92,14,87
SID20139799,88,92,63,50,45,60,43,84,49,88,NLP,CS,ML,53,33,97
SID20139813,91,50,80,50,57,87,56,78,88,46,SVV,CS,IOT,70,34,71
SID20139821,92,58,69,88,85,60,60,45,66,43,SVV,CS,ML,80,80,14
SID20139839,73,43,62,91,41,81,61,85,97,76,SVV,CS,ML,100,40,33
SID20139856,70,48,45,48,75,74,76,86,76,54,NLP,CC,ML,88,83,78
SID20139878,72,69,51,62,63,52,65,49,59,62,AR_VR,CC,IOT,98,60,84
SID20139880,43,89,70,77,55,88,88,43,56,93,NLP,CC,ML,65,75,56
SID20139904,98,75,89,94,46,73,64,68,55,52,NLP,CS,IOT,92,44,94
SID20139913,47,95,43,81,96,79,56,95,47,63,AR_VR,CC,ML,94,60,69
SID20139938,100,85,53,73,84,55,70,73,55,72,NLP,CS,IOT,91,96,73
SID20139962,55,46,88,49,80,54,97,91,69,82,SVV,CS,IOT,51,18,97
SID20139964,45,74,57,41,94,95,60,25,82,49,SVV,CC,IOT,82,87,68
SID20141126,85,73,71,91,56,90,69,76,61,71,AR_VR,CC,ML,70,92,32
SID20141130,74,78,44,75,44,67,67,73,41,80,NLP,CS,IOT,95,29,14
SID20141153,54,45,96,63,43,52,64,73,83,40,SVV,CC,IOT,60,64,88
SID20141286,65,90,84,83,96,70,74,84,76,64,AR_VR,CS,IOT,83,20,47
SID20141292,52,82,54,61,80,95,83,83,54,51,SVV,CC,IOT,96,27,55
SID20141309,67,44,85,88,79,79,57,44,85,69,NLP,CS,ML,76,91,89
SID20141326,61,57,60,70,97,77,96,77,76,56,SVV,CC,IOT,84,80,59
SID20141430,70,79,51,78,72,54,97,72,41,72,AR_VR,CC,ML,63,77,97
SID20141432,52,55,63,100,84,43,95,66,40,69,NLP,CS,IOT,96,75,56
SID20141462,55,100,100,86,88,53,73,66,95,68,SVV,CC,IOT,51,37,22
SID20141478,91,74,83,48,23,45,60,85,40,65,SVV,CC,ML,100,76,25
SID20141485,93,70,75,70,62,55,68,60,82,93,NLP,CS,ML,56,34,10
SID20141494,93,58,82,89,66,73,100,67,45,83,AR_VR,CC,ML,77,24,40
SID20141510,86,42,44,73,59,25,63,65,80,50,NLP,CC,ML,76,14,66
SID20141516,92,52,41,72,87,49,51,90,51,90,AR_VR,CC,IOT,47,81,91
SID20141553,79,76,67,19,96,51,72,55,97,55,AR_VR,CS,IOT,49,32,68
SID20141561,73,88,91,89,40,72,95,73,66,60,NLP,CS,IOT,69,18,82
SID20141591,43,83,70,68,75,41,52,84,67,40,AR_VR,CS,ML,60,24,41
SID20141598,66,76,67,61,45,72,21,50,66,60,SVV,CS,ML,81,70,96
SID20141616,61,42,72,91,44,77,99,89,58,44,SVV,CC,IOT,97,87,21
SID20141639,90,50,46,50,63,85,90,51,88,46,AR_VR,CS,ML,89,82,65
SID20141655,40,59,63,70,84,51,53,98,49,45,NLP,CC,ML,84,79,49
SID20141686,72,48,49,92,60,85,58,91,56,47,NLP,CS,ML,50,48,85
SID20141690,67,41,92,73,90,43,71,43,90,56,NLP,CS,ML,83,60,69
SID20141707,95,77,64,62,62,85,97,83,29,71,NLP,CC,ML,86,12,34
SID20141728,81,68,97,72,97,73,71,90,99,80,NLP,CC,IOT,87,63,51
SID20141737,99,52,41,87,97,69,40,61,79,71,NLP,CC,IOT,73,41,58
SID20141740,52,54,90,60,48,50,68,60,89,42,NLP,CC,IOT,49,35,20
SID20141759,64,54,95,68,60,98,89,94,100,95,AR_VR,CC,IOT,88,59,40
SID20141760,57,92,50,51,57,64,91,80,53,95,NLP,CC,IOT,99,85,40
SID20141779,96,93,61,93,67,48,45,45,85,78,SVV,CS,ML,45,65,67
SID20141798,46,88,77,53,46,99,73,80,81,90,SVV,CS,IOT,21,32,98
SID20141814,74,72,89,72,64,100,64,45,97,100,SVV,CS,IOT,74,26,73
SID20141830,86,85,55,89,45,88,77,77,73,52,NLP,CS,IOT,40,53,38
SID20141841,78,88,69,91,83,80,84,54,61,80,NLP,CC,ML,53,50,95
SID20141851,73,70,93,78,95,89,65,83,76,76,AR_VR,CS,ML,56,66,52
SID20141886,76,88,49,89,68,89,80,57,55,85,AR_VR,CC,IOT,86,52,64
SID20141887,99,85,60,70,96,94,58,63,98,52,AR_VR,CC,ML,46,80,92
SID20141979,95,45,81,50,59,44,45,60,54,68,AR_VR,CC,IOT,47,78,61
SID20141991,67,93,64,89,78,80,46,90,65,50,SVV,CC,ML,51,70,64
SID20142014,80,42,82,97,79,81,97,69,81,69,AR_VR,CS,IOT,68,41,99
SID20142066,52,70,96,90,53,96,94,43,61,78,AR_VR,CS,ML,84,42,10
SID20142086,42,64,80,70,71,83,41,65,89,26,NLP,CC,ML,49,27,26
SID20142097,57,40,53,65,61,47,81,89,40,71,SVV,CC,ML,100,25,71
SID20142107,60,68,43,75,96,69,96,71,55,43,NLP,CC,IOT,45,50,91
SID20142116,93,42,72,58,87,50,90,84,74,97,AR_VR,CS,ML,66,52,71
SID20142159,56,80,50,78,47,70,67,97,73,97,SVV,CS,ML,92,51,47
SID20142205,49,74,87,77,94,95,52,77,47,42,NLP,CC,IOT,43,26,72
SID20142218,45,62,90,98,52,70,77,80,41,42,AR_VR,CS,ML,91,13,84
SID20142263,64,68,45,41,45,49,67,65,67,91,SVV,CS,IOT,96,29,30
SID20142286,60,76,53,62,50,72,67,86,49,42,NLP,CS,ML,62,92,46
SID20142297,58,81,68,20,74,77,70,73,73,48,SVV,CC,IOT,80,61,52
SID20142299,51,93,41,83,46,89,69,45,77,44,SVV,CS,ML,56,91,24
SID20142323,49,99,64,71,77,70,51,90,40,82,SVV,CS,IOT,87,65,10
SID20142332,79,43,68,46,71,100,65,74,61,22,NLP,CC,ML,55,41,64
SID20142348,94,55,55,99,96,94,88,87,69,76,SVV,CC,ML,100,44,20
SID20142349,59,42,45,52,63,51,46,71,82,46,NLP,CC,ML,74,97,65
SID20142395,77,100,64,65,51,100,75,77,69,89,NLP,CS,IOT,58,96,38
SID20142404,51,41,76,100,47,71,96,94,46,70,NLP,CC,IOT,60,43,69
SID20142416,44,54,60,92,88,71,63,96,63,47,SVV,CS,ML,56,53,22
SID20142432,69,65,64,58,42,98,54,73,42,99,AR_VR,CC,ML,44,62,60
SID20142437,91,92,81,64,95,86,70,96,99,60,AR_VR,CS,ML,96,54,35
SID20142442,80,63,85,100,79,58,90,44,76,63,NLP,CC,IOT,53,16,63
SID20142447,68,66,81,99,56,20,54,50,100,84,SVV,CC,ML,64,74,13
SID20142455,75,71,77,78,80,68,84,82,48,54,NLP,CS,IOT,63,77,98
SID20142472,48,92,41,79,89,63,62,51,52,93,AR_VR,CS,ML,98,82,51
SID20142478,46,98,61,78,57,42,70,66,80,46,SVV,CS,ML,51,56,69
SID20142482,70,61,84,63,42,44,57,87,60,59,NLP,CC,IOT,88,45,63
SID20142487,70,77,42,83,71,76,62,54,92,64,NLP,CC,IOT,69,28,54
SID20142488,99,52,85,61,93,80,90,52,49,51,AR_VR,CC,ML,73,42,86
SID20142503,72,61,61,75,40,59,72,83,57,83,NLP,CC,ML,70,18,86
SID20142532,43,68,46,69,94,65,84,62,96,99,NLP,CS,IOT,49,57,60
SID20142540,58,54,92,59,97,66,68,43,92,72,NLP,CC,IOT,71,19,28
SID20142550,46,85,88,60,90,99,65.5,45,60,82,NLP,CC,ML,43,71,33
SID20142568,53,98,90,75,46,71,63,63,71,97,NLP,CC,IOT,63,20,81
SID20142582,46,77,100,84,90,94,74,83,91,52,AR_VR,CS,ML,46,86,37
SID20142655,49,73,68,63,95,80,95,83,77,100,AR_VR,CC,ML,46,74,70
SID20142666,48,46,61,57,60,96,58,50,46,74,AR_VR,CS,IOT,91,67,61
SID20142708,71,100,67,43,88,97,53,84,97,61,NLP,CC,IOT,46,17,76
SID20142751,46,80,100,100,87,100,73,45,91,56,SVV,CC,IOT,83,10,90
SID20142752,74,96,93,75,68,84,58,66,92,61,AR_VR,CC,IOT,100,94,48
SID20142778,94,59,45,91,70,51,67,89,85,90,AR_VR,CC,ML,60,11,86
SID20142793,67,89,72,43,83,88,57,44,68,100,AR_VR,CS,ML,93,61,33
SID20142797,62,47,67,99,58,50,44,74,47,66,NLP,CC,ML,48,98,90
SID20142798,52,86,74,41,90,96,42,64,59,70,AR_VR,CS,IOT,86,83,13
SID20142827,80,84,51,81,68,45,58,98,75,47,SVV,CC,ML,55,43,88
SID20142834,55,66,59,60,55,89,79,55,81,72,NLP,CC,ML,64,87,22
SID20142845,57,54,95,68,76,51,90,66,44,46,NLP,CC,IOT,86,45,15
SID20142847,46,85,47,98,64,48,81,83,74,64,AR_VR,CS,ML,57,46,43
SID20142853,74,56,48,80,96,53,44,51,45,79,NLP,CC,IOT,73,38,69
SID20142868,82,76,68,54,45,65,63,98,41,88,SVV,CC,IOT,58,52,65
SID20142883,41,71,68,98,55,20,75,60,43,42,SVV,CS,IOT,80,57,15
SID20142918,88,65,79,41,77,67,97,66,92,60,SVV,CC,IOT,85,77,50
SID20142921,56,54,98,94,89,78,73,56,93,68,SVV,CS,IOT,92,86,36
SID20142944,42,72,77,80,88,74,59,55,59,62,AR_VR,CC,IOT,43,16,44
SID20142948,63,45,55,46,43,95,92,57,89,89,SVV,CS,ML,80,71,56
SID20142953,50,62,43,85,63,66,59,93,44,88,NLP,CC,ML,75,93,37
SID20142958,45,78,98,66,99,72,88,75,81,71,SVV,CS,ML,86,28,53
SID20142970,42,48,67,89,99,85,77,71,81,46,NLP,CS,IOT,55,60,81
SID20142973,85,72,92,71,67,45,60,57,73,69,NLP,CS,ML,83,65,25
SID20142984,90,29,64,57,98,79,66,77,95,70,NLP,CS,IOT,74,17,52
SID20142996,49,60,90,70,81,48,55,92,77,93,NLP,CC,ML,20,76,35
SID20143003,91,69,66,88,69,48,43,87,82,72,SVV,CC,ML,63,97,48
SID20143032,40,82,68,57,73,95,93,51,99,77,NLP,CS,IOT,56,91,72
SID20143051,85,73,76,76,63,65,74,62,51,78,NLP,CS,ML,46,88,29
SID20143056,66,96,70,74,99,76,96,65,49,69,SVV,CC,ML,87,16,85
SID20143064,47,55,59,68,56,75,99,19,100,47,SVV,CC,IOT,50,32,50
SID20143071,51,85,92,55,73,69,48,46,68,84,AR_VR,CC,ML,65,93,41
SID20143081,66,77,93,89,73,80,99,53,55,63,NLP,CC,IOT,63,76,80
SID20143093,65,75,74,90,97,72,52,72,95,23,AR_VR,CS,ML,74,11,71
SID20143107,100,100,92,81,54,64,40,97,43,56,SVV,CC,ML,89,53,23
SID20143108,99,66,83,99,69,41,89,94,96,46,AR_VR,CC,IOT,61,86,46
SID20143111,98,49,93,55,100,68,62,48,81,40,AR_VR,CC,ML,99,59,77
SID20143129,78,42,53,87,45,59,87,79,84,80,AR_VR,CS,ML,47,10,75
SID20143162,71,55,96,71,46,75,61,42,71,77,AR_VR,CC,ML,100,60,89
SID20143163,57,94,92,85,41,60,50,73,85,90,AR_VR,CS,ML,96,64,40
SID20143183,81,60,76,62,55,55,88,50,64,65,AR_VR,CS,ML,70,49,16
SID20143185,61,58,69,41,59,79,80,62,65,52,NLP,CC,ML,41,22,74
SID20143221,74,87,100,58,77,49,44,53,95,94,AR_VR,CC,ML,72,91,68
SID20143232,84,75,71,41,90,75,51,72,89,97,AR_VR,CS,IOT,77,44,77
SID20143251,93,97,86,59,82,54,85,90,88,49,SVV,CS,ML,46,92,70
SID20143272,62,40,59,52,69,89,82,100,58,48,NLP,CC,IOT,69,77,31
SID20143287,52,70,61,62,91,66,59,46,79,70,NLP,CC,IOT,19,62,80
SID20143295,92,46,73,84,42,53,45,87,48,82,NLP,CS,IOT,87,98,24
SID20143300,73,73,53,40,78,72,46,88,64,96,NLP,CC,ML,63,30,21
SID20143321,80,93,67,67,20,99,47,55,100,71,AR_VR,CS,ML,77,75,69
SID20143326,58,75,43,98,49,40,79,85,97,40,SVV,CS,ML,58,28,69
SID20143337,78,52,50,49,81,77,69,90,100,51,SVV,CC,ML,56,74,91
